crop,area_hectare,N,P,K,temperature,humidity,ph,rainfall,yield_per_hectare,total_yield
kidneybeans,8.690261084794761,14.063544487875655,42.2914030152377,26.240725257248222,16.939518569810154,25.37677873735033,6.122935651266646,73.38059540137957,1.17,10.165
watermelon,5.3937018894737845,105.00110256468216,17.55345108940349,53.99727975968796,23.193342112680984,77.70473797804675,6.486094014449191,32.68170388789479,15.949,86.022
chickpea,12.55758231196825,30.408589168471174,57.10981524499318,84.21248764044826,17.985246688949136,18.722997743608246,7.156241461193558,87.87217637180088,1.452,18.24
coconut,17.532815147887845,22.281155624463747,16.48585772825654,30.11565323497622,25.765225207534783,91.18606230574952,5.810558503718072,183.52396766296195,5.853,102.612
kidneybeans,8.297722338851909,11.701202217516812,57.076967951088825,16.03950585471106,20.030717127238894,19.141738869761724,5.778167999834212,91.21611160315486,1.168,9.689
sugarcane,3.658741744869563,150.47751483182674,48.48796767546438,54.043441003669145,33.57961320419399,93.87465833788602,6.959909036047402,226.77839661884076,65.877,241.027
lentil,14.025362866355888,23.46895588579483,58.7994106892808,11.494335901559614,21.074081004280593,56.47513421843817,7.52673157147156,61.08249716376325,0.882,12.366
coconut,18.575429692911612,24.183170068472954,13.31775533368748,21.156875626622778,27.25846991536731,92.4517803636222,5.895889971297809,89.45421074571503,5.531,102.742
grapes,17.13735942697806,25.431781266361156,119.90925331628347,186.4208807849771,22.002295025386445,75.34180406916158,5.603563467584616,77.02955839091479,8.571,146.881
grapes,10.36748437148893,21.34507236418992,138.17627563381254,179.92891044265716,21.766541219794494,76.99602632824178,5.915207058142308,97.3993150210506,8.721,90.42
sugarcane,19.540830948176698,167.0619773953356,49.240957872674606,60.76133906778965,26.713117936986382,70.59260504106224,6.575830427168991,160.10083508665366,59.347,1159.699
sugarcane,11.28682790723079,137.07801654218935,48.33994168085743,81.91201108161499,24.2166908992061,83.46448720558281,6.434972796122876,160.2742082597822,66.761,753.522
mango,7.309069596463623,23.145811103071175,20.668607699934988,46.757960122830575,30.79635694385254,51.32895524935005,5.973915179050765,106.66383304842365,8.551,62.499
banana,16.746403604366517,87.9984236956353,81.17575658062002,239.0100699792158,26.286384318553893,73.66590714010223,5.554948978457255,167.3407500518055,32.85,550.111
wheat,8.152477529555146,99.10561888604343,57.18997163867684,37.240018474659564,17.157067296868252,47.442603920547604,7.491528312386556,50.54777441504937,2.878,23.464
maize,18.90957830633461,94.91011483176922,39.69614475956323,23.65240615636649,27.7397059313746,58.83592727957897,5.91447242709296,128.5912329345907,3.931,74.326
lentil,8.587298662130392,20.467555943344237,87.20270760004033,9.961266821577087,23.900774242908554,64.37662408668211,6.995135444968161,65.79912745546211,1.107,9.507
cotton,12.281606085279423,110.47253320930135,46.92047373533531,59.56965202535917,26.12473228393967,81.67654248715725,7.118084713351203,80.90195281832113,2.196,26.973
watermelon,10.243819498909266,93.63398934003173,15.826877989205268,58.715231257829444,25.713054509268847,89.41287830990247,6.789993871003989,33.7005656515211,16.967,173.803
chickpea,16.66363144939984,48.300878491373325,58.33873025650307,91.42011102744753,22.205630755846755,13.770295245273756,7.311867123304406,57.89436535148073,1.559,25.987
sugarcane,18.01361848300125,154.01378596374852,57.089741014670075,77.0955720808773,25.952614830291427,76.25558958542463,5.822730110358839,186.33136562001695,70.003,1261.008
cotton,19.654459316834444,137.39554527609863,59.31684476634463,49.66203387015206,30.009327670965707,77.57568447378375,6.863392521955409,111.71633763208449,1.884,37.032
banana,5.365929246171721,112.12984843879231,83.87371610483143,201.4963475531644,28.630331120596935,85.82679228635791,5.814612906864157,160.8938590673589,27.588,148.035
grapes,10.04376933057134,9.538648408673204,159.86512845253495,197.09512003763467,18.180117478392265,76.84291491051337,6.030691569619817,59.60385928828532,6.911,69.409
maize,3.5886985648702456,73.62039732969123,44.35068385513101,24.788544178406692,23.864081713581285,61.93362585904172,6.323525926483562,32.19186267563033,3.315,11.895
rice,0.8942917737899467,58.632152274623834,26.9940352385481,27.98860614069254,30.2373125670954,75.11107106291746,6.4929239207955725,194.3236880435718,3.299,2.95
chickpea,1.743011949813897,50.86119306327534,66.67160650486846,75.56125457074873,17.694576788008156,20.347049288830274,6.118761828502084,52.637099919363855,1.335,2.327
wheat,11.91024909872624,98.46470564748222,51.24277271541524,29.077038689165946,12.483670315061458,52.082332648140884,6.80340971330805,75.2409205011106,2.905,34.601
coffee,6.689116095222308,93.67677527444573,13.338243741824986,35.80017315792833,23.455027470500944,52.43400688842518,7.265259050697815,204.2851744218226,0.938,6.272
sugarcane,6.854910748227701,151.2612869438453,53.929116650130084,45.541909967140384,26.343444074325884,85.72142022038992,6.430651780519579,207.1760117845074,67.444,462.323
lentil,3.1261710311903994,14.983683366695834,76.10512574720137,16.904800268851595,21.999329717824438,69.22934757495548,6.768771611226719,55.570781622641746,1.014,3.17
sugarcane,11.319679034319748,129.62408351191476,57.16616549442891,49.78921548680371,26.187901397674956,78.73754598391066,6.490465588003061,165.6839146813236,60.475,684.554
watermelon,2.727925992041983,102.01598296596973,16.315008634676737,49.95478019861517,23.633385145790104,83.22076317165835,6.394853230791091,55.928736936051955,17.064,46.549
kidneybeans,11.348221028135802,18.829335134917798,62.417757941549134,19.82245028251038,17.626529441480745,21.231417795300707,5.789132678471745,79.39234194872122,1.479,16.786
coffee,11.135532412294491,59.124309381169226,22.94527413380134,21.187153434359463,25.134939227992962,64.03990934376513,7.048055391822515,176.7064605020303,0.958,10.664
kidneybeans,7.6776810453241975,25.711110808287646,63.81472890151881,16.126486039108045,18.56468611350968,15.959987492127414,6.066092904471109,112.23755279379681,1.261,9.678
maize,8.373568103162487,72.35606797978394,45.68212512853882,28.42477027764854,23.70220201042721,51.42265425821611,5.982760085094131,132.76439772480634,4.109,34.407
sugarcane,13.727942001857677,122.98039195934791,63.54486401830003,48.69660693422696,28.349885387468767,85.83886463071913,5.78606714442656,192.06417835825712,67.083,920.916
coffee,13.561749760179143,92.59399246301119,26.75271869847666,30.5412536176937,21.252737444410336,53.31627237266119,6.200278184006563,182.18756341144928,1.055,14.306
coconut,10.94680476229653,27.09583655314561,9.25380630327607,17.823562176442547,25.42692680099763,95.97208639841104,5.942968013872466,147.50078397162696,6.544,71.638
mango,2.8693155314648493,25.165651758091048,26.314785809388855,21.03030005057858,36.74126622863719,69.08160298012639,5.916852025028882,106.1181337010564,7.166,20.563
lentil,10.625535932330571,21.63548913875819,75.18498926710173,19.644453057276632,25.535768786915607,60.90415472613488,7.353027703145988,34.35451477391305,0.993,10.552
lentil,14.691486745289378,21.34644428199681,51.98098175064977,15.421907269667933,26.25312630135131,61.79861875494787,7.476141870543262,67.2950881636864,0.927,13.612
mango,18.30742490514534,17.221942482309448,30.156024497465783,24.448437597731065,28.109233894114634,56.20084279267998,6.172210973420754,89.20139158158403,7.813,143.027
mango,14.934949854832334,27.723096267464214,19.48234121411555,32.62741620318295,27.212276811915352,39.14052440513843,6.38486087581749,88.50557591384852,8.69,129.787
orange,1.1825099640647379,19.131740872082094,17.739485178533315,5.7351355285036325,22.291226939306593,87.1420746134288,6.899689782094798,93.2669306230327,12.418,14.685
wheat,17.05551897010417,88.0273881136862,53.02199388867103,44.50040352113333,13.164263831681385,50.4903822592462,6.939588343815227,89.04824320007029,2.773,47.3
watermelon,4.9095189113192195,93.68754129764866,23.83497497180186,44.51896682665387,27.430523544923904,93.91879114989322,6.398748053936747,36.99129413107776,16.311,80.079
banana,16.462879901679763,87.14901745255314,71.14985448615182,208.27805868612938,26.149732167835523,69.18348675287007,6.08846662936167,185.08102521781873,32.321,532.098
chickpea,14.534498830608872,30.98579962408526,61.12032533606019,73.04790633336684,23.314219560281664,10.0,6.684586307484665,73.27676123431118,1.367,19.862
rice,2.653297463134679,81.6290704561278,47.73406145086116,32.34933037604326,24.911756635145274,90.3620453347377,5.6750939609994155,185.83784923351735,3.738,9.918
wheat,14.784363172054617,116.34263296043306,51.19675208076098,45.47882245777397,16.376225895867364,40.38626763130473,5.888436152050265,56.1126442128446,2.788,41.22
kidneybeans,14.584046907769705,36.518163313272524,58.86214472267101,22.64944008279532,14.578148046014393,25.796291999599894,5.267900012427254,75.41994509599112,1.11,16.195
wheat,18.690409907358273,100.40241781284367,49.784171861015686,42.99194031581592,16.752065198966783,41.95036244223952,7.10006309850467,88.8148603974235,2.385,44.585
rice,8.485383067743129,77.2267288236677,52.28615721033664,33.54925536404112,24.733734066561652,72.91695375209909,6.3282876242903185,229.1802829827364,3.884,32.961
rice,15.074830316911942,77.50824488204509,58.40457281533588,43.36336471535381,30.9127993911155,89.05161501583868,6.290875851256345,191.07572533521505,3.304,49.801
chickpea,8.613210189463206,29.455764512977915,75.15306282624817,67.573150565776,16.70523428257772,17.147424577671064,7.926809203202632,49.94185471808765,1.435,12.36
grapes,10.082817531184723,19.514849227983778,111.17634250438223,207.8140299893602,22.56036034593738,72.129833349153,6.101291936045009,73.36272729487597,8.506,85.768
chickpea,12.314999454854489,26.295033143357436,59.92920332966196,95.41143177361506,17.433863319202494,19.947467527872117,7.552360278939063,83.55319785220703,1.638,20.169
rice,18.889973027975337,81.71751300549101,40.28779011207131,46.66447958088033,25.116313991068097,87.03405889180436,5.809811973319377,259.9788667203267,3.68,69.522
coffee,14.428978107764712,89.34798368196064,18.7004332950313,21.75353562460578,28.72720681468091,72.57454136046051,7.218621572489744,152.65073211823048,1.04,15.007
rice,12.363269955137293,59.105810905984285,61.17791374721078,57.214071801440284,26.36984904861067,86.99357582461307,6.184800054397889,211.61726547706655,3.408,42.138
coconut,3.3009970574528875,28.081532593259436,7.671598482609404,27.174958208481996,25.963425992737587,94.7552031658633,6.065843059653459,169.96076667707888,5.613,18.529
coconut,8.251157711352729,23.535454293108714,12.131813439288834,27.26641317065904,27.09911563231311,94.50122707754866,6.044976106443427,152.50508251015106,6.472,53.399
sugarcane,16.153380747983324,92.6541437849106,40.46317271032437,62.369340007917714,24.568401227929215,78.83483271249197,6.318508086694078,144.11920788363926,55.268,892.765
grapes,8.986766800319455,16.200601289441085,124.18176420438301,211.40077851444906,18.389025715007776,84.75666130534522,5.813160246328142,69.82994492927655,8.366,75.183
cotton,12.21315300604892,90.47763793899651,50.91033908207884,51.620003580181454,29.908647941804755,68.97144884777857,7.04198798100135,82.4919111753094,1.959,23.931
wheat,10.288378335798633,101.92088072146548,49.57632069855601,51.08859543106373,22.837769439745713,54.76886875476302,6.440398369434681,93.47778210664079,2.681,27.585
orange,10.288643596680295,21.71539097951977,18.271438771320938,12.796060031222343,19.43109827731794,97.46086935933593,6.470109083819812,115.12609563852362,10.397,106.968
coffee,16.852657825012088,88.32500091468464,20.325422946804203,26.810941669642187,25.654151893549557,48.44471370795893,6.547283568163789,183.63540791195743,1.0,16.86
mango,16.063557660109318,9.386509839245814,23.07550714054626,44.601510767362086,31.889340023428513,53.634692024361556,5.734298697106796,102.18206385098082,7.83,125.775
maize,9.421265421990881,94.52087783768832,53.166530828139855,22.033492148465378,24.3425508306247,44.79034396710154,6.611157051575269,102.20885237766191,3.497,32.942
grapes,13.03999565147954,19.76872621491917,108.0443245683124,190.39895029656924,22.119594668340397,81.29103625802655,5.5620710946189,56.083132235139004,8.134,106.069
kidneybeans,17.81387344652246,14.102418904436684,59.60053682920594,16.375814547837603,19.97357997526829,19.204562984513036,5.770440514829664,108.87244459342168,1.237,22.034
kidneybeans,2.1227852632128803,23.677165134446167,74.41084653410184,22.49854295354112,16.787981945818768,18.544648937894863,5.724946827696171,84.78551917548296,1.473,3.127
coconut,8.97285867579121,18.563156999284068,14.224376654523986,37.64384131883208,26.998142129381005,100.0,5.800298944175951,183.13619446766666,6.094,54.677
coffee,12.896234542619915,131.4087654333184,20.737303584724508,22.10530412355137,21.857047314068762,62.278379750765716,6.192668754173191,167.8453315362197,1.049,13.523
banana,0.7481677142871812,89.47988318583442,84.61355949167294,220.9407827622798,28.135360080098717,72.99760873933215,5.60069025194871,162.29571731217317,32.345,24.2
watermelon,0.5424943673823535,102.86245606110353,16.800014051848088,46.640123523188784,30.863625573429914,83.99780587273753,6.313969586858144,54.96613401096666,17.797,9.655
banana,14.657279812561285,107.78460693741411,76.3158617872166,191.89897654916754,27.42197201443718,80.27579963199304,6.131789234286706,238.21418669886015,26.661,390.782
grapes,17.04750787933786,24.378970411773253,117.07061069607292,195.10184186578155,21.122535281662095,83.7658678577253,5.430570223999602,91.54940469196292,8.357,142.463
mango,5.592738042962306,10.553685154245862,23.946410165958678,34.338016945384275,25.550191062925546,61.29067674967168,6.1872181541729905,103.65016628328517,7.605,42.531
cotton,3.568250810262983,126.61323208422995,35.53576032611821,57.17879269399413,30.204022431690372,70.17354921145828,7.29097122494433,95.90453437042456,2.079,7.42
watermelon,14.18227631923867,110.02254874831603,8.058376962260878,49.02701367921044,19.46260029873845,82.54743521624134,6.413836144794863,37.81162242811772,16.036,227.424
watermelon,1.1935751072690701,86.3648064509111,15.301076914786425,32.13613377971389,24.82341975000177,93.23840680470131,6.144019109783477,27.527437546631386,15.453,18.444
coffee,11.465347501655755,96.57492939353816,25.79305986056634,28.04277597701386,23.186809648951673,50.76285828121978,6.615611682411717,151.34034696617056,1.13,12.956
cotton,15.057532624621233,142.63482335717657,23.92228877427624,56.565481229014814,26.29506595651975,73.12560802097869,6.444013303506385,92.01354975868246,1.977,29.774
banana,3.852004320843821,98.20512264982462,70.94185918425141,171.6145584899665,28.725160566095376,81.09754640347043,6.5629781229505895,171.08554060807901,28.887,111.273
coffee,12.847887349987733,104.35110555100454,17.47392334267071,36.88321640547774,25.039663285647325,63.599805633780775,6.523261607928181,131.05320585892568,1.1,14.135
kidneybeans,4.866826658008602,19.220089605424786,67.39586855095816,21.03320037106742,17.28863393407609,22.542452122842104,6.20931550440028,104.80828070360265,1.35,6.568
watermelon,15.721451121849087,118.23552253129607,17.474572737460633,46.23674571672875,21.601091370251066,91.36817844715169,6.372296593071747,41.06276414055956,18.067,284.043
lentil,12.531221834019366,13.981818704807827,69.05036710861735,17.115734495598385,27.055726975585102,72.85747040140055,6.7726435532650635,24.813265046227414,0.889,11.141
coconut,10.03595663170378,36.083820671252354,11.074502425121462,44.7107945371968,27.488112284601538,96.46075975239418,5.955549786630205,212.1258108092489,6.084,61.057
wheat,11.80997659198487,76.48922004951979,48.47250786154177,44.94834835028859,19.434390103939293,44.77730938363231,6.360669750838522,80.74143244813564,2.973,35.114
kidneybeans,18.389744700204947,20.775323304104354,43.517318031693044,18.92412855970843,14.70123250976091,16.10489115150355,6.5266557840900346,99.99051801261719,1.376,25.303
kidneybeans,6.00614141128741,22.66526617481948,58.63743423216097,23.124681952658023,14.972738069010902,21.73424229204322,6.26562019642221,90.50753005310372,1.494,8.972
maize,7.014277547202094,113.30055085656404,54.773250139217694,22.697522147799848,26.961349089179574,65.73271053601727,6.320079738170636,89.26685484131504,3.584,25.136
maize,8.554266677773896,84.86285852389774,61.91683773400113,20.172398194678507,23.818132443241993,65.33803577492785,6.061227572479547,73.87160697191077,3.966,33.922
sugarcane,2.8326370010711694,117.31784176570173,58.13612256135461,53.1467619574875,30.216484238129762,77.05417674044011,7.00182105846081,201.5435338396753,58.315,165.185
orange,7.041707419187907,14.719354354144688,13.307450271129603,8.131217662959948,19.643070022126306,94.54835604230911,7.361761913718143,112.20788326110984,12.215,86.018
wheat,19.713049351376288,105.76860808270179,51.19707536449313,34.566341204870064,16.189792567090617,38.62316986761431,7.116169335522629,49.661580053791994,2.999,59.121
maize,0.6362434034000592,52.53670838735092,61.326617018404775,29.328928807453607,24.56257396824706,49.89941513857656,6.45028506156527,136.47831396152355,3.674,2.337
cotton,10.082913704760752,106.05146455207363,57.10769050075143,49.2499071040899,27.818193201254438,81.45634504315946,7.116842916311797,69.84715184659832,1.778,17.93
sugarcane,2.08061133408453,133.00390071438682,45.3243123829768,65.08339118418864,25.743532688263265,65.99286961333401,6.055689830832455,162.86734917227105,59.978,124.791
chickpea,10.44680595835212,60.042495709427314,61.62406529551868,89.90226992061655,24.434971559607852,19.353070428942146,7.030473571487464,45.73268621019581,1.437,15.017
maize,15.440678355249112,120.08579493373941,57.37574529387577,16.12811718234154,13.672641040750902,67.5052411008026,6.312518349952458,100.78403964359248,3.536,54.598
watermelon,14.821370179325612,83.60635483688172,22.841802924787007,50.203514917977074,18.717386104476134,78.97591572526228,6.553467992791562,49.81419894759554,14.439,214.0
coffee,17.44062658047768,87.5058850453054,7.777873373178528,24.11300021340635,23.69083188911895,64.65200575220986,6.537883865101843,132.13878843337335,0.908,15.84
wheat,6.046344942802696,86.35432592448855,47.65608778790929,50.223301296610984,24.44292437841441,54.20973583647413,6.51515134878208,96.28229231839171,2.442,14.763
orange,16.470982307527798,23.43802816695867,17.64484362281169,8.666950579261867,21.857325670268555,91.88055582836543,8.007502516354075,73.56181968122021,9.737,160.378
watermelon,9.15470326427775,96.50567437679067,20.50223229205138,54.95768873310496,29.865702341895776,82.81014825592888,6.531824680183627,28.18326607771203,16.826,154.041
chickpea,6.17005240465624,35.12007711055049,43.16764518046044,90.22912682025557,20.051014672217594,17.55097272025474,7.4213820336758145,34.09756768952772,1.343,8.289
maize,18.15322490108366,86.24580883593305,41.47291334531387,24.922995232278446,19.821598536286764,56.48132207858208,6.612210593965003,113.22039450315344,3.563,64.689
banana,9.18279804130456,114.87939270947004,67.58038500468311,223.1227457089862,28.6262273109689,83.10691591664221,6.472791916332204,159.6861466279048,30.521,280.265
chickpea,4.305572656352753,44.65644659876211,77.6792350634002,73.3990693203599,16.81710356716612,12.179257215393408,6.628535379125096,95.06722530312642,1.321,5.687
coconut,19.16995875215799,23.42665807796117,16.750987377544917,35.7633736355439,26.35784418404517,90.3750762432364,6.10171130590129,186.45857532525994,6.931,132.859
rice,5.926970927484614,59.03244400390298,48.547341750286385,32.16953090941681,21.187832203017958,71.63351205408523,6.676162917266272,186.61154723930295,3.391,20.098
orange,12.625558071098258,8.583778202947713,27.262319709210885,12.406232733096154,16.37254733016057,86.5785631922201,7.220514012440346,88.25087903673318,9.954,125.672
coconut,3.184808976907581,17.956923895818434,12.235750264297536,28.100506932486727,28.143940336678302,93.12224905289625,6.026369811505822,162.73280494005326,6.586,20.976
watermelon,2.5205265827412076,122.86493599511333,15.112460173762319,48.217446316047244,23.979188705772415,81.94333813476352,6.223771846231866,51.082285340303095,19.265,48.557
wheat,6.956313606526167,109.4269732329137,46.77593262478184,44.362777613032044,19.52089254207003,51.420653715452104,7.22902469719786,63.114447799276775,3.222,22.415
sugarcane,6.549563330113752,151.05357680929268,56.08932870437713,73.4199926693939,24.496833041828555,62.39169811609794,6.644392404193333,205.0708769418282,63.431,415.448
coffee,19.635696503767598,133.78664469502712,16.611423759925923,41.576462893469596,22.946020602862628,71.584931394466,6.139320854632699,155.2809472756666,0.881,17.306
mango,2.010372915884813,31.37341326625988,35.486649238134355,24.240771113996505,34.10794095681282,62.88433755583388,5.776385777791244,69.18349726373067,6.047,12.157
watermelon,10.993804272670934,96.68731132233255,15.842775914722157,51.03711987708732,22.54390858197628,85.83302178010082,6.172871811833669,53.78969663983033,17.913,196.932
grapes,15.786898693480012,21.534349808226306,106.77271997408502,166.14853157081492,22.66081147878927,89.61318015754725,6.160885326351076,77.93671694082376,9.105,143.741
lentil,15.372683862054062,23.63439789273446,63.6264834118101,20.19062947033185,31.338306228889728,64.67237098394078,6.899128122911454,29.839365819462884,0.941,14.47
grapes,9.345968062688055,19.988905496765554,113.8024783508444,219.45809422006556,23.63785007994426,87.02459964965632,5.273007414450661,43.62773934296823,8.798,82.226
coffee,19.190684978299018,116.3544882470912,12.262107859586102,29.717724252255323,22.770357345037876,63.93897414435586,6.857376982236539,189.058696184281,0.996,19.115
orange,8.590609609630418,26.019390331503566,15.05075924904469,12.502880405743873,16.087140159711595,89.01457524284315,7.926321281432651,125.27469841826219,10.821,92.955
sugarcane,19.737817446973892,163.47419062282836,33.16803154546801,63.22502027166952,28.956185890202452,69.2685051620447,6.321198271633591,216.63140406453851,71.945,1420.034
maize,18.384085775319058,84.35553157068706,55.126842474903754,14.081450936234853,19.186965645075585,73.87362177402899,6.006057971826841,98.85209705071007,3.758,69.092
orange,12.892665556272082,16.09463597539439,12.95341848561872,7.1894865162814785,20.307901558425343,89.00749719371684,7.269245113509544,144.20110959604608,9.917,127.853
chickpea,11.214632487558573,40.776004603634206,52.326010900402764,83.2942422237468,18.06412537037719,10.0,7.11693524569643,59.82417945269911,1.602,17.965
watermelon,13.247471936382356,89.63034246739065,11.94286194066402,49.62082039366974,20.96090280772129,81.42322039257199,6.426742594600674,39.937375753027496,17.942,237.684
lentil,19.73890126308677,25.993598613019635,66.5895722876768,22.499403659740782,30.154288024925876,74.89517055507785,6.777043436901114,43.9445133636185,0.86,16.98
grapes,3.800251266352586,12.965952373670989,118.1550017905638,221.67020458877545,28.115879206329478,88.53550115148226,5.506100664175752,87.84110713585024,9.059,34.428
lentil,6.304595470901337,22.35957757222443,78.89581711846596,22.933267482192715,21.480558532300744,68.13299217710237,6.591939764971111,41.106001733909096,1.165,7.343
kidneybeans,8.929030420931522,25.31142810255452,58.84185292992674,13.682179711840787,23.804838357028665,12.946568678013003,5.77399648229917,57.214464503056206,1.216,10.858
watermelon,19.507789900669305,102.15892544285911,7.824884348987368,61.208183519065244,23.130019560890243,82.57649001566496,6.08979108072066,44.564740146073525,16.772,327.178
wheat,6.725665889238563,105.88888958447465,34.84726520305936,44.99511405843032,14.464632712931879,55.644107663345636,6.765040923081798,98.21314655822536,3.02,20.309
grapes,11.433906742150715,10.668086240550492,126.9595239017118,204.84691494261443,22.525956441728336,83.80808487895686,6.0997500558149955,74.20227015143982,9.536,109.029
mango,8.378225015549365,18.495436994855094,24.425549422053923,35.80004677311641,29.349517696204916,50.794615684788596,5.804152160292471,121.62061104600213,8.722,73.074
wheat,11.2133770380329,83.8121333756159,48.39038096804993,43.57381371659117,8.381892840253172,50.725415351050934,6.971732770874551,79.51688218396794,2.697,30.245
lentil,0.6858574859168352,19.870632166393303,67.75432909876262,15.412999464906662,25.334591092246512,69.15071437938815,6.579812262714816,28.93782541544993,1.021,0.7
wheat,16.74001368041947,126.44418730803433,42.99340533129685,44.75704710508219,18.31024689926355,54.51699323111539,6.7173928086892545,55.14873335952889,3.081,51.569
watermelon,19.57357419610762,99.27311083758887,31.24840342468915,37.96909270088996,25.4705068228729,86.88917895231147,6.651939512850222,33.40028363512896,17.97,351.741
banana,13.91932493769583,98.92792612536562,70.5852989962512,207.69287370555153,25.22798990604235,71.25138087317193,6.219624554243042,193.2651850409929,31.104,432.947
banana,6.005456874339447,60.34758197726284,73.49369614818004,250.0,28.69775532556323,74.49512516433727,5.9848194668686245,180.39578109978896,25.039,150.368
mango,13.58726638030833,31.701791832670136,18.563812817014583,26.43459295949949,25.839024253516218,43.3073215045716,5.882129403147019,76.8197208809783,7.912,107.509
banana,10.819341018925735,103.45056572355998,77.71951497134408,204.11540737238806,26.16703406875636,82.9960655806134,5.892030779163134,184.13050892807374,33.794,365.624
orange,2.9633646341932858,21.685560078617833,20.023800485864786,17.514569116952682,23.800825230010698,86.73258862856918,6.7744080909542985,124.95010029107694,12.427,36.827
grapes,12.300092852791355,23.413502784185518,133.37824922604318,193.4572458080434,23.318548543247587,83.65956341762352,6.347275515700153,86.59021794181879,7.33,90.159
banana,9.722367488208231,84.5916779918194,64.1684977394428,215.6283441982156,29.58388227324514,76.05778340050651,5.678559234773669,132.32863273936664,26.83,260.854
banana,4.883045946729511,87.7870133912291,72.75333570377511,166.78664863590947,27.31871994347773,76.18344010683272,6.070373979335084,120.60427046423467,31.636,154.48
coconut,5.5499013597527735,23.85820150825586,21.48042036014803,42.86730195425826,27.18722320375386,90.71567370568737,5.68673652298001,174.28182851840805,6.871,38.133
banana,19.31509063790097,103.78709259944529,62.7478420410366,168.21640716004788,25.57411221686918,81.85738637893053,5.845037159816258,149.92628650295867,28.874,557.697
chickpea,17.192425292134875,53.28048586301048,79.64777771630867,88.81160510163149,15.153371311169433,15.958190720808217,7.420015447623667,63.50285550209569,1.488,25.59
cotton,15.571151375682208,123.05853952884254,39.19754535658999,58.20005389384868,28.8462852455663,75.79993635585578,6.839566689064662,106.81822601305122,1.937,30.162
mango,4.531296585289689,20.06297214557618,27.81577894018251,40.793104895969854,27.10724827081911,56.18435849832794,5.527648896539393,75.13049468336942,8.464,38.352
watermelon,10.293048431349918,106.68216717778769,19.951872622789306,57.402900263051094,27.7926985650022,84.65675912769544,6.448588983367288,37.89460866606429,17.528,180.416
mango,13.862473751058445,29.964543868198703,29.037636410086385,21.961128214632943,34.86234163884852,45.81340491786386,6.0715493857290435,82.83046942001425,8.154,113.038
grapes,11.457726907445434,30.7400187715035,126.05031060973405,179.68008990068031,22.43945038722334,75.29431523956048,5.644697554232143,85.16469441046608,8.422,96.497
mango,16.18742176503379,19.06388300714392,23.524848766595913,28.26814800870135,32.1964596695733,44.60388528603313,5.911507006800183,108.53012417353722,7.871,127.407
wheat,11.798197190268624,101.7774219724567,50.067610613883566,38.855883815542064,16.46957108541203,52.09840499569216,6.86985832971215,81.05162055676432,3.149,37.154
mango,0.9559781604985194,20.38681538958156,29.23524619582422,22.099753484451988,34.674318681806035,46.99668525772396,5.854975386290967,127.30740793129846,7.912,7.563
chickpea,12.326151728331533,44.92952103370177,68.9068237502249,76.34568142601333,13.73778924472986,18.285642952059995,6.320628673484133,60.11666206080835,1.386,17.079
orange,7.014188964838737,10.502448159180744,14.261877271936825,8.42982276752465,30.7109639243813,94.69494899692658,7.438936730232928,89.87131947658143,10.609,74.412
chickpea,10.686884258214318,38.074267013136016,68.90433449219142,73.59434639341029,18.46691494015999,10.0,6.603390817172656,99.98459952058826,1.369,14.632
coffee,10.471933857179359,73.02350816113473,23.709925831554074,44.76742061302309,23.50051855579729,50.82334139963028,6.945702965873765,208.92793910152733,1.011,10.588
maize,15.732308070653454,75.91769522174596,58.5267716088705,28.26966749501562,27.965292329985484,63.26100260778919,6.125949901558526,160.55279459648898,3.278,51.572
coconut,18.826953170445798,19.05350334872098,14.2494208331692,35.28557522359926,27.854749296448773,93.66172381205742,6.102976433118548,131.3906938685484,5.949,111.993
maize,7.022966122347089,94.82600292661928,58.702539738421095,20.3323660859462,30.651526979282202,72.2652728508341,5.959108959715781,98.03919844085966,3.265,22.927
grapes,16.783114673712507,13.161977268318015,129.66237020780412,187.78626579126794,26.378773545128038,88.784914598677,5.663884205158792,70.89632120620016,9.389,157.576
watermelon,13.98426317188235,110.60208647461081,24.47514351783936,45.868472793353455,25.902921330745336,79.0761166243679,6.484626557589051,49.76382405118854,16.348,228.618
rice,7.482772726030384,63.61180319248185,56.213551605487744,35.08480052240189,24.019979061745005,72.31219493247438,6.095045585533633,254.66086883367868,3.557,26.617
watermelon,3.208975700864113,72.85631133217403,22.9947697730997,57.63067932828676,26.804802971936326,71.22296544961499,6.499115503193838,55.72113578644564,16.798,53.904
watermelon,18.736738449886325,117.69597354617713,22.713530536151968,57.65905256565057,25.179853447583515,90.07721986937048,6.606685685371487,68.36988537749447,15.142,283.708
kidneybeans,4.319060204102767,15.577205327141066,72.44306712320586,23.537228997849894,16.956794511621794,23.354348649361192,5.1881620360419864,83.70187777703997,1.318,5.692
banana,11.495107487505004,110.45657308110002,76.9175005442809,193.529620420918,26.558623245339547,75.23759158997424,5.879882770917915,105.66895728222728,26.53,304.97
sugarcane,4.217926783184389,148.74752286300696,49.458104529381316,50.740039276445486,25.725668804159575,73.8530134457556,6.865267954922904,154.1975649172881,67.774,285.866
coffee,3.5956813942514656,136.99963911666077,12.106911141954283,30.53067034265263,26.461986753252585,63.21857270164104,6.918587738288314,172.1277410555011,0.969,3.485
